date_published,title,authors,summary,url,category
2024-09-17 07:36:21+00:00,Inside Alameda Research: A Multi-Token Network Analysis,"['Célestin Coquidé', 'Rémy Cazabet', 'Natkamon Tovanich']","We analyze the token transfer network on Ethereum, focusing on accounts
associated with Alameda Research, a cryptocurrency trading firm implicated in
the misuse of FTX customer funds. Using a multi-token network representation,
we examine node centralities and the network backbone to identify critical
accounts, tokens, and activity groups. The temporal evolution of Alameda
accounts reveals shifts in token accumulation and distribution patterns leading
up to its bankruptcy in November 2022. Through network analysis, our work
offers insights into the activities and dynamics that shape the DeFi ecosystem.",http://arxiv.org/pdf/2409.10949v1,cs.SI
2024-09-13 16:00:27+00:00,Representing Born effective charges with equivariant graph convolutional neural networks,"['Alex Kutana', 'Koji Shimizu', 'Satoshi Watanabe', 'Ryoji Asahi']","Graph convolutional neural networks have been instrumental in machine
learning of material properties. When representing tensorial properties,
weights and descriptors of a physics-informed network must obey certain
transformation rules to ensure the independence of the property on the choice
of the reference frame. Here we explicitly encode such properties using an
equivariant graph convolutional neural network. The network respects rotational
symmetries of the crystal throughout by using equivariant weights and
descriptors and provides a tensorial output of the target value. Applications
to tensors of atomic Born effective charges in diverse materials including
perovskite oxides, Li3PO4, and ZrO2, are demonstrated, and good performance and
generalization ability is obtained.",http://arxiv.org/pdf/2409.08940v1,cond-mat.mtrl-sci
2024-08-21 07:43:04+00:00,A short introduction to Neural Networks and their application to Earth and Materials Science Science,"['Duccio Fanelli', 'Luca Bindi', 'Lorenzo Chicchi', 'Claudio Pereti', 'Roberta Sessoli', 'Simone Tommasini']","Neural networks are gaining widespread relevance for their versatility,
holding the promise to yield a significant methodological shift in different
domain of applied research. Here, we provide a simple pedagogical account of
the basic functioning of a feedforward neural network. Then we move forward to
reviewing two recent applications of machine learning to Earth and Materials
Science. We will in particular begin by discussing a neural network based
geothermobarometer, which returns reliable predictions of the
pressure/temperature conditions of magma storage. Further, we will turn to
illustrate how machine learning tools, tested on the list of minerals from the
International Mineralogical Association, can help in the search for novel
superconducting materials.",http://arxiv.org/pdf/2408.11395v1,physics.data-an
2024-08-19 17:59:04+00:00,KAN 2.0: Kolmogorov-Arnold Networks Meet Science,"['Ziming Liu', 'Pingchuan Ma', 'Yixuan Wang', 'Wojciech Matusik', 'Max Tegmark']","A major challenge of AI + Science lies in their inherent incompatibility:
today's AI is primarily based on connectionism, while science depends on
symbolism. To bridge the two worlds, we propose a framework to seamlessly
synergize Kolmogorov-Arnold Networks (KANs) and science. The framework
highlights KANs' usage for three aspects of scientific discovery: identifying
relevant features, revealing modular structures, and discovering symbolic
formulas. The synergy is bidirectional: science to KAN (incorporating
scientific knowledge into KANs), and KAN to science (extracting scientific
insights from KANs). We highlight major new functionalities in the pykan
package: (1) MultKAN: KANs with multiplication nodes. (2) kanpiler: a KAN
compiler that compiles symbolic formulas into KANs. (3) tree converter: convert
KANs (or any neural networks) to tree graphs. Based on these tools, we
demonstrate KANs' capability to discover various types of physical laws,
including conserved quantities, Lagrangians, symmetries, and constitutive laws.",http://arxiv.org/pdf/2408.10205v1,cs.LG
2024-08-16 19:54:41+00:00,Data-Driven Fire Modeling: Learning First Arrival Times and Model Parameters with Neural Networks,"['Xin Tong', 'Bryan Quaife']","Data-driven techniques are being increasingly applied to complement
physics-based models in fire science. However, the lack of sufficiently large
datasets continues to hinder the application of certain machine learning
techniques. In this paper, we use simulated data to investigate the ability of
neural networks to parameterize dynamics in fire science. In particular, we
investigate neural networks that map five key parameters in fire spread to the
first arrival time, and the corresponding inverse problem. By using simulated
data, we are able to characterize the error, the required dataset size, and the
convergence properties of these neural networks. For the inverse problem, we
quantify the network's sensitivity in estimating each of the key parameters.
The findings demonstrate the potential of machine learning in fire science,
highlight the challenges associated with limited dataset sizes, and quantify
the sensitivity of neural networks to estimate key parameters governing fire
spread dynamics.",http://arxiv.org/pdf/2408.10271v1,cs.LG
2024-08-08 02:08:59+00:00,Academic collaboration on large language model studies increases overall but varies across disciplines,"['Lingyao Li', 'Ly Dinh', 'Songhua Hu', 'Libby Hemphill']","Interdisciplinary collaboration is crucial for addressing complex scientific
challenges. Recent advancements in large language models (LLMs) have shown
significant potential in benefiting researchers across various fields. To
explore their potential for interdisciplinary collaboration, we collect and
analyze data from OpenAlex, an open-source academic database. Our dataset
comprises 59,293 LLM-related papers, along with 70,945 machine learning (ML)
papers and 73,110 papers from non-LLM/ML fields as control groups. We first
employ Shannon Entropy to assess the diversity of collaboration. Our results
reveal that many fields have exhibited a more significant increasing trend
following the release of ChatGPT as compared to the control groups. In
particular, Computer Science and Social Science display a consistent increase
in both institution and department entropy. Other fields such as Decision
Science, Psychology, and Health Professions have shown minor to significant
increases. Our difference-in-difference analysis also indicates that the
release of ChatGPT leads to a statistically significant increase in
collaboration in several fields, such as Computer Science and Social Science.
In addition, we analyze the author networks and find that Computer Science,
Medicine, and other Computer Science-related departments are the most
prominent. Regarding authors' institutions, our analysis reveals that entities
such as Stanford University, Harvard University, and University College London
are key players, either dominating centrality or playing crucial roles in
connecting research networks. Overall, this study provides valuable information
on the current landscape and evolving dynamics of collaboration networks in LLM
research. It also suggests potential areas for fostering more diverse
collaborations and highlights the need for continued research on the impact of
LLMs on scientific practices.",http://arxiv.org/pdf/2408.04163v2,cs.SI
2024-07-04 14:37:35+00:00,Academic Freedom and International Research Collaboration: A Longitudinal Analysis of Global Network Evolution,"['Travis A. Whetsell', 'Jen Sidorova']","The topic of academic freedom has come to the fore as nations around the
world experience a wave of democratic backsliding. Institutions of higher
education are often targets of autocrats who seek to suppress intellectual
sources of social and political resistance. At the same time, international
collaboration in scientific research continues unabated, and the network of
global science grows larger and denser every year. This research analyzes the
effects of academic freedom on international research collaboration (IRC) in a
sample of 166 countries. Global international collaboration data are drawn from
articles in Web of Science across a 30-year time frame (1993-2022) and are used
to construct three separate IRC networks in science and technology (S&T),
social sciences (SocSci), and arts and humanities (A&H). The Academic Freedom
Index, covering the same time frame, is drawn from the Varieties of Democracy
Project, as are numerous country-level control variables. Stochastic
actor-oriented models (SAOM) are used to analyze the networks. The results show
positive significant estimates for both direct effects and homophily effects of
academic freedom on network evolution. These effects appear to increase in
strength moving from the S&T network, to the SocSci network, and appear
strongest in the A\&H network. However, tests of temporal heterogeneity show a
significant decline in the relevance of academic freedom in the most recent
period.",http://arxiv.org/pdf/2407.03968v2,cs.SI
2024-07-01 21:43:41+00:00,Science DMZ Networks: How Different are They Really?,"['Emily Mutter', 'Susmit Shannigrahi']","The Science Demilitarized Zone (Science DMZ) is a network environment
optimized for scientific applications. A Science DMZ provides an environment
mostly free from competing traffic flows and complex security middleware such
as firewalls or intrusion detection systems that often impede data transfer
performance. The Science DMZ model provides a reference set of network design
patterns, tuned hosts and protocol stacks dedicated to large data transfers and
streamlined security postures that significantly improve data transfer
performance, accelerating scientific collaborations and discovery.
  Over the past decade, many universities and organizations have adopted this
model for their research computing. Despite becoming increasingly popular,
there is a lack of quantitative studies comparing such a specialized network to
conventional production networks regarding network characteristics and data
transfer performance. We strive to answer the following research questions in
this study: Does a Science DMZ exhibit significantly different behavior than a
general-purpose campus network? Does it improve application performance
compared to such general-purpose networks? Through a two-year-long quantitative
network measurement study, we find that a Science DMZ exhibits lower latency,
higher throughput, and lower jitter behaviors. However, we also see several
non-intuitive results. For example, a DMZ may take a longer route to external
destinations and experience higher latency than the campus network. While the
DMZ model benefits researchers, the benefits are not automatic - careful
network tuning based on specific use cases is required to realize the full
potential of such infrastructure.",http://arxiv.org/pdf/2407.01822v1,math.NA
2024-06-26 18:11:10+00:00,Physics-based Modeling and Simulation of Nanoparticle Networks,"['Torben Hemke', 'Robin Struck', 'Sahitya Yarragolla', 'Tobias Gergs', 'Jan Trieschmann', 'Thomas Mussenbrock']","This study presents the computational modeling and simulation of silver
nanoparticle networks (NPNs), which, in the realm of neuromorphic computation,
suggest to be a promising candidate for nontraditional computation methods. The
modeling of the networks construction, its electrical properties and model
parameters are derived from well-established physical principles.",http://arxiv.org/pdf/2406.18666v1,cond-mat.mtrl-sci
2024-06-10 16:43:47+00:00,Which topics are best represented by science maps? An analysis of clustering effectiveness for citation and text similarity networks,"['Juan Pablo Bascur', 'Suzan Verberne', 'Nees Jan van Eck', 'Ludo Waltman']","A science map of topics is a visualization that shows topics identified
algorithmically based on the bibliographic metadata of scientific publications.
In practice not all topics are well represented in a science map. We analyzed
how effectively different topics are represented in science maps created by
clustering biomedical publications. To achieve this, we investigated which
topic categories, obtained from MeSH terms, are better represented in science
maps based on citation or text similarity networks. To evaluate the clustering
effectiveness of topics, we determined the extent to which documents belonging
to the same topic are grouped together in the same cluster. We found that the
best and worst represented topic categories are the same for citation and text
similarity networks. The best represented topic categories are diseases,
psychology, anatomy, organisms and the techniques and equipment used for
diagnostics and therapy, while the worst represented topic categories are
natural science fields, geographical entities, information sciences and health
care and occupations. Furthermore, for the diseases and organisms topic
categories and for science maps with smaller clusters, we found that topics
tend to be better represented in citation similarity networks than in text
similarity networks.",http://arxiv.org/pdf/2406.06454v1,cs.DL
2024-05-30 20:10:26+00:00,Online network topology shapes personal narratives and hashtag generation,"['J. Hunter Priniski', 'Bryce Linford', 'Sai Krishna', 'Fred Morstatter', 'Jeff Brantingham', 'Hongjing Lu']","While narratives have shaped cognition and cultures for centuries, digital
media and online social networks have introduced new narrative phenomena. With
increased narrative agency, networked groups of individuals can directly
contribute and steer narratives that center our collective discussions of
politics, science, and morality. We report the results of an online network
experiment on narrative and hashtag generation, in which networked groups of
participants interpreted a text-based narrative of a disaster event, and were
incentivized to produce matching hashtags with their network neighbors. We
found that network structure not only influences the emergence of dominant
beliefs through coordination with network neighbors, but also impacts
participants' use of causal language in their personal narratives.",http://arxiv.org/pdf/2405.20457v1,cs.SI
2024-05-28 15:52:07+00:00,A New Classification of Clustering-based for Different Problems in Different Wireless Ad-hoc Networks,"['Adda Boualem', 'Marwane Ayaida', 'Hichem Sedjelmaci', 'Chaimaa Khalfi', 'Kamilia Brahimi', 'Bochra Khelil', 'Sanaa Bouchama']","Ad-hoc networks are specifically designed to facilitate communication in
environments where establishing a dedicated network infrastructure is
exceedingly complex or impractical. The integration of clustering concepts into
various ad-hoc network scenarios, including Wireless Sensor Networks (WSN),
Mobile Ad-hoc Networks (MANET), Vehicular Ad-hoc Networks (VANET),
Delay-Tolerant Networks (DTN), Wireless Ad-hoc Networks (WANET), Underwater
Wireless Sensor Networks (UWSN), Unmanned Aerial Vehicle Networks (UAV),
commonly known as ""drones,"" Space Networks (SN), and Satellite Networks (TN),
presents abundant opportunities for refining strategies in event tracking and
area monitoring across both deterministic and uncertain environments. This
paper conducts a comparative analysis of diverse proposed strategies leveraging
clustering concepts to address coverage challenges within deterministic and
uncertain environments. As a result, it addresses current and future challenges
inherent in clustering-based WANET, elucidating the merits, shortcomings, and
weaknesses of clustering models. Lastly, it identifies potential avenues for
addressing coverage issues in existing and emerging technologies.",http://arxiv.org/pdf/2407.02498v1,cs.NI
2024-04-14 19:04:50+00:00,A universal strategy for decoupling stiffness and extensibility of polymer networks,"['Baiqiang Huang', 'Shifeng Nian', 'Li-Heng Cai']","Since the invention of polymer networks in the 19th century (e.g.,
crosslinked natural rubber by Goodyear), it has been a dogma that stiffer
networks are less stretchable, a trade-off inherent to the molecular nature of
polymer network strands. Here, we report a universal strategy for decoupling
the stiffness and extensibility of single-network elastomers. Instead of using
linear polymers as network strands, we use foldable bottlebrush polymers, which
feature a collapsed backbone grafted with many linear side chains. Upon
elongation, the collapsed backbone unfolds to release stored length, enabling
remarkable extensibility. By contrast, the network elastic modulus is inversely
proportional to the network strand mass and is determined by the side chains.
We validate this concept by creating a series of unentangled single-network
elastomers with nearly constant Young's modulus (30 kPa) while increasing
tensile breaking strain by 40-fold, from 20% to 800%. We show that this
strategy applies to networks of different polymer species and topologies. Our
discovery opens an avenue for developing polymer networks with extraordinary
mechanical properties.",http://arxiv.org/pdf/2404.09330v2,cond-mat.soft
2024-03-20 00:24:23+00:00,Leveraging advances in machine learning for the robust classification and interpretation of networks,"['Raima Carol Appaw', 'Nicholas Fountain-Jones', 'Michael A. Charleston']","The ability to simulate realistic networks based on empirical data is an
important task across scientific disciplines, from epidemiology to computer
science. Often simulation approaches involve selecting a suitable network
generative model such as Erd\""os-R\'enyi or small-world. However, few tools are
available to quantify if a particular generative model is suitable for
capturing a given network structure or organization. We utilize advances in
interpretable machine learning to classify simulated networks by our generative
models based on various network attributes, using both primary features and
their interactions. Our study underscores the significance of specific network
features and their interactions in distinguishing generative models,
comprehending complex network structures, and the formation of real-world
networks.",http://arxiv.org/pdf/2403.13215v2,cs.SI
2024-03-12 12:28:34+00:00,Scale-free identity: The emergence of social network science,['Haiko Lietz'],"Social Network Analysis is a way of studying agents embedded in contexts. In
about 1998, physicists discovered social networks as representations of complex
systems. Small-world and scale-free networks are the paradigmatic models of
this Network Science. Relying on various models and mechanisms of
socio-cultural processes, an identity model is developed and calibrated in a
case study of Social Network Science. This research domain results from the
union of Social Network Analysis and Network Science. A unique dataset of
25,760 scholarly articles from one century of research (1916-2012) is created.
Clustering this set of publications, five subdomains are detected and analyzed
in terms of authorship, citation, and word usage structures and dynamics. The
scaling hypothesis of percolation theory is formulated for socio-cultural
systems, namely that power-law size distributions like Lotka's, Bradford's, and
Zipf's Law mean that the described identity resides at the phase transition
between the stability and change of meaning. In this case, it can be diagnosed
using bivariate scaling laws and Abbott's heuristic of fractal distinctions.
Identities are not dichotomies but dualities of social network and cultural
domain, micro and macro phenomena, as well as stability and change. Story sets
that give direction to research fluctuate less, are less distinctive, and more
inert than the individuals doing the research. Identities are scale-free. Six
senses are diagnostic of different aspects of identity, and when they come
together as process, a complex socio-cultural system comes into existence. A
mutual benefit that results from mating Relational Sociology and Network
Science is identified. The latter can learn from the former that social systems
are dualities of transactions and meaning. For the social sciences, the
importance of Paretian thinking (scale invariance) is pointed out.",http://arxiv.org/pdf/2403.07595v1,physics.soc-ph
2024-03-04 13:45:55+00:00,Science Fiction Media Representations of Exoplanets: Portrayals of Changing Astronomical Discoveries,"['Emma Johanna Puranen', 'Emily Finer', 'Christiane Helling', 'V Anne Smith']","Interest in science fiction's (SF's) potential science communication use is
hindered by concerns about SF misrepresenting science. This study addresses
these concerns by asking how SF media reflects scientific findings in exoplanet
science. A database of SF exoplanets was analysed using a Bayesian network to
find interconnected interactions between planetary characterisation features
and literary data. Results reveal SF exoplanets designed after the discovery of
real exoplanets are less Earth-like, providing statistical evidence that SF
incorporates rapidly-evolving science. Understanding SF's portrayal of science
is crucial for its potential use in science communication.",http://arxiv.org/pdf/2405.00684v1,physics.pop-ph
2024-02-28 22:59:26+00:00,Time to Cite: Modeling Citation Networks using the Dynamic Impact Single-Event Embedding Model,"['Nikolaos Nakis', 'Abdulkadir Celikkanat', 'Louis Boucherie', 'Sune Lehmann', 'Morten Mørup']","Understanding the structure and dynamics of scientific research, i.e., the
science of science (SciSci), has become an important area of research in order
to address imminent questions including how scholars interact to advance
science, how disciplines are related and evolve, and how research impact can be
quantified and predicted. Central to the study of SciSci has been the analysis
of citation networks. Here, two prominent modeling methodologies have been
employed: one is to assess the citation impact dynamics of papers using
parametric distributions, and the other is to embed the citation networks in a
latent space optimal for characterizing the static relations between papers in
terms of their citations. Interestingly, citation networks are a prominent
example of single-event dynamic networks, i.e., networks for which each dyad
only has a single event (i.e., the point in time of citation). We presently
propose a novel likelihood function for the characterization of such
single-event networks. Using this likelihood, we propose the Dynamic Impact
Single-Event Embedding model (DISEE). The \textsc{\modelabbrev} model
characterizes the scientific interactions in terms of a latent distance model
in which random effects account for citation heterogeneity while the
time-varying impact is characterized using existing parametric representations
for assessment of dynamic impact. We highlight the proposed approach on several
real citation networks finding that the DISEE well reconciles static latent
distance network embedding approaches with classical dynamic impact
assessments.",http://arxiv.org/pdf/2403.00032v1,cs.SI
2024-02-27 13:34:08+00:00,Predicting Instability in Complex Oscillator Networks: Limitations and Potentials of Network Measures and Machine Learning,"['Christian Nauck', 'Michael Lindner', 'Nora Molkenthin', 'Jürgen Kurths', 'Eckehard Schöll', 'Jörg Raisch', 'Frank Hellmann']","A central question of network science is how functional properties of systems
arise from their structure. For networked dynamical systems, structure is
typically quantified with network measures. A functional property that is of
theoretical and practical interest for oscillatory systems is the stability of
synchrony to localized perturbations. Recently, Graph Neural Networks (GNNs)
have been shown to predict this stability successfully; at the same time,
network measures have struggled to paint a clear picture. Here we collect 46
relevant network measures and find that no small subset can reliably predict
stability. The performance of GNNs can only be matched by combining all network
measures and nodewise machine learning. However, unlike GNNs, this approach
fails to extrapolate from network ensembles to several real power grid
topologies. This suggests that correlations of network measures and function
may be misleading, and that GNNs capture the causal relationship between
structure and stability substantially better.",http://arxiv.org/pdf/2402.17500v1,nlin.AO
2024-02-26 04:08:19+00:00,Highly Accurate Description of Long-Range Interactions through the Combination of Neural Networks and Physical Models,"['Yingyue Hong', 'Jiayu Huang', 'Dong H. Zhang']","We present a simple and general way to accurately describe long-range
interactions between atoms and molecules through combining neural networks with
physical models. Demonstrations on the H$_3$, Li$_3$ and 2KRb systems
illustrate the exceptional extrapolation capabilities of the trained model,
supported by underlying physical models. More importantly, the model exhibits
high accuracy at energy scales below a few hundred millikelvin, where the
reliability of $ab~initio$ methods diminishes.",http://arxiv.org/pdf/2402.16287v1,physics.atom-ph
