date_published,title,authors,summary,url,category
2024-12-02 12:41:15+00:00,"Artificial Intelligence for Geometry-Based Feature Extraction, Analysis and Synthesis in Artistic Images: A Survey","['Mridula Vijendran', 'Jingjing Deng', 'Shuang Chen', 'Edmond S. L. Ho', 'Hubert P. H. Shum']","Artificial Intelligence significantly enhances the visual art industry by
analyzing, identifying and generating digitized artistic images. This review
highlights the substantial benefits of integrating geometric data into AI
models, addressing challenges such as high inter-class variations, domain gaps,
and the separation of style from content by incorporating geometric
information. Models not only improve AI-generated graphics synthesis quality,
but also effectively distinguish between style and content, utilizing inherent
model biases and shared data traits. We explore methods like geometric data
extraction from artistic images, the impact on human perception, and its use in
discriminative tasks. The review also discusses the potential for improving
data quality through innovative annotation techniques and the use of geometric
data to enhance model adaptability and output refinement. Overall,
incorporating geometric guidance boosts model performance in classification and
synthesis tasks, providing crucial insights for future AI applications in the
visual arts domain.",http://arxiv.org/pdf/2412.01450v1,cs.AI
2024-12-02 10:55:38+00:00,An overview of diffusion models for generative artificial intelligence,"['Davide Gallon', 'Arnulf Jentzen', 'Philippe von Wurstemberger']","This article provides a mathematically rigorous introduction to denoising
diffusion probabilistic models (DDPMs), sometimes also referred to as diffusion
probabilistic models or diffusion models, for generative artificial
intelligence. We provide a detailed basic mathematical framework for DDPMs and
explain the main ideas behind training and generation procedures. In this
overview article we also review selected extensions and improvements of the
basic framework from the literature such as improved DDPMs, denoising diffusion
implicit models, classifier-free diffusion guidance models, and latent
diffusion models.",http://arxiv.org/pdf/2412.01371v1,cs.LG
2024-11-30 03:08:15+00:00,Ethics and Artificial Intelligence Adoption,"['Martim Veiga', 'Carlos J. Costa']","In recent years, we have witnessed a marked development and growth in
Artificial Intelligence. The growth of the data volume generated by sensors and
machines, combined with the information flow resulting from the user actions on
the Internet, with high investments of the governments and the companies in
this area, provided the practice and developed the algorithms of the Artificial
Intelligence However, the people, in general, started to feel a particular fear
regarding the security and privacy of their data and the theme of the
Artificial Intelligence Ethics began to be discussed more regularly. The
investigation aim of this work is to understand the possibility of adopting
Artificial Intelligence nowadays in our society, having, as a mandatory
assumption, Ethics and respect towards data and people's privacy. With that
purpose in mind, a model has been created, mainly supported by the theories
that were used to create the model. The suggested model has been tested and
validated through Structural equation modeling based on data taken back from
the respondents' answers to the questionnaire online: 237 answers, mainly from
the Investigation Technologies area. The results obtained enabled the
validation of seven of the nine investigation hypotheses of the proposed model.
It was impossible to confirm any association between the Social Influence
construct and the variables of Behavioral Intention and the Use of Artificial
Intelligence. The aim of this work was accomplished once the investigation
theme was validated and proved that it is possible to adopt Artificial
Intelligence in our society, using the Attitude Towards Ethical Behavioral
construct as the mainstay of the model.",http://arxiv.org/pdf/2412.00330v1,cs.CY
2024-11-28 06:56:49+00:00,Publication Trends in Artificial Intelligence Conferences: The Rise of Super Prolific Authors,"['Ariful Azad', 'Afeefa Banu']","Papers published in top conferences contribute influential discoveries that
are reshaping the landscape of modern Artificial Intelligence (AI). We analyzed
87,137 papers from 11 AI conferences to examine publication trends over the
past decade. Our findings reveal a consistent increase in both the number of
papers and authors, reflecting the growing interest in AI research. We also
observed a rise in prolific researchers who publish dozens of papers at the
same conference each year. In light of this analysis, the AI research community
should consider revisiting authorship policies, addressing equity concerns, and
evaluating the workload of junior researchers to foster a more sustainable and
inclusive research environment.",http://arxiv.org/pdf/2412.07793v1,cs.DL
2024-11-22 02:55:39+00:00,Bio-inspired AI: Integrating Biological Complexity into Artificial Intelligence,"['Nima Dehghani', 'Michael Levin']","The pursuit of creating artificial intelligence (AI) mirrors our longstanding
fascination with understanding our own intelligence. From the myths of Talos to
Aristotelian logic and Heron's inventions, we have sought to replicate the
marvels of the mind. While recent advances in AI hold promise, singular
approaches often fall short in capturing the essence of intelligence. This
paper explores how fundamental principles from biological
computation--particularly context-dependent, hierarchical information
processing, trial-and-error heuristics, and multi-scale organization--can guide
the design of truly intelligent systems. By examining the nuanced mechanisms of
biological intelligence, such as top-down causality and adaptive interaction
with the environment, we aim to illuminate potential limitations in artificial
constructs. Our goal is to provide a framework inspired by biological systems
for designing more adaptable and robust artificial intelligent systems.",http://arxiv.org/pdf/2411.15243v1,q-bio.NC
2024-11-21 20:26:29+00:00,Adaptive Intelligence: leveraging insights from adaptive behavior in animals to build flexible AI systems,['Mackenzie Weygandt Mathis'],"Biological intelligence is inherently adaptive -- animals continually adjust
their actions based on environmental feedback. However, creating adaptive
artificial intelligence (AI) remains a major challenge. The next frontier is to
go beyond traditional AI to develop ""adaptive intelligence,"" defined here as
harnessing insights from biological intelligence to build agents that can learn
online, generalize, and rapidly adapt to changes in their environment. Recent
advances in neuroscience offer inspiration through studies that increasingly
focus on how animals naturally learn and adapt their world models. In this
Perspective, I will review the behavioral and neural foundations of adaptive
biological intelligence, the parallel progress in AI, and explore
brain-inspired approaches for building more adaptive algorithms.",http://arxiv.org/pdf/2411.15234v2,q-bio.NC
2024-11-14 03:58:50+00:00,Theory of Mind Enhances Collective Intelligence,"['Michael S. Harré', 'Catherine Drysdale', 'Jaime Ruiz-Serra']","Collective Intelligence plays a central role in a large variety of fields,
from economics and evolutionary theory to neural networks and eusocial insects,
and it is also core to much of the work on emergence and self-organisation in
complex systems theory. However, in human collective intelligence there is
still much more to be understood in the relationship between specific
psychological processes at the individual level and the emergence of
self-organised structures at the social level. Previously psychological factors
have played a relatively minor role in the study of collective intelligence as
the principles are often quite general and applicable to humans just as readily
as insects or other agents without sophisticated psychologies. In this article
we emphasise, with examples from other complex adaptive systems, the broad
applicability of collective intelligence principles while the mechanisms and
time-scales differ significantly between examples. We contend that flexible
collective intelligence in human social settings is improved by our use of a
specific cognitive tool: our Theory of Mind. We identify several key
characteristics of psychologically mediated collective intelligence and show
that the development of a Theory of Mind is a crucial factor distinguishing
social collective intelligence from general collective intelligence. We then
place these capabilities in the context of the next steps in artificial
intelligence embedded in a future that includes an effective human-AI hybrid
social ecology.",http://arxiv.org/pdf/2411.09168v1,cs.MA
2024-11-10 10:49:13+00:00,"Generating Mixcode Popular Songs with Artificial Intelligence: Concepts, Plans, and Speculations","['Abhishek Kaushik', 'Kayla Rush']","Music is a potent form of expression that can communicate, accentuate or even
create the emotions of an individual or a collective. Both historically and in
contemporary experiences, musical expression was and is commonly
instrumentalized for social, political and/or economic purposes. Generative
artificial intelligence provides a wealth of both opportunities and challenges
with regard to music and its role in society. This paper discusses a proposed
project integrating artificial intelligence and popular music, with the
ultimate goal of creating a powerful tool for implementing music for social
transformation, education, healthcare, and emotional well-being. Given that it
is being presented at the outset of a collaboration between a computer
scientist/data analyst and an ethnomusicologist/social anthropologist. it is
mainly conceptual and somewhat speculative in nature.",http://arxiv.org/pdf/2411.06420v1,cs.IR
2024-11-08 05:48:41+00:00,Development of a Human-Robot Interaction Platform for Dual-Arm Robots Based on ROS and Multimodal Artificial Intelligence,"['Thanh Nguyen Canh', 'Ba Phuong Nguyen', 'Hong Quan Tran', 'Xiem HoangVan']","In this paper, we propose the development of an interactive platform between
humans and a dual-arm robotic system based on the Robot Operating System (ROS)
and a multimodal artificial intelligence model. Our proposed platform consists
of two main components: a dual-arm robotic hardware system and software that
includes image processing tasks and natural language processing using a 3D
camera and embedded computing. First, we designed and developed a dual-arm
robotic system with a positional accuracy of less than 2 cm, capable of
operating independently, performing industrial and service tasks while
simultaneously simulating and modeling the robot in the ROS environment.
Second, artificial intelligence models for image processing are integrated to
execute object picking and classification tasks with an accuracy of over 90%.
Finally, we developed remote control software using voice commands through a
natural language processing model. Experimental results demonstrate the
accuracy of the multimodal artificial intelligence model and the flexibility of
the dual-arm robotic system in interactive human environments.",http://arxiv.org/pdf/2411.05342v1,cs.RO
2024-11-05 19:04:42+00:00,"AI Horizon Scanning -- White Paper p3395, IEEE-SA. Part III: Technology Watch: a selection of key developments, emerging technologies, and industry trends in Artificial Intelligence","['George Tambouratzis', 'Marina Cortês', 'Andrew R. Liddle']","Generative Artificial Intelligence (AI) technologies are in a phase of
unprecedented rapid development following the landmark release of Chat-GPT,
which brought the phenomenon to wide public attention. As the deployment of AI
products rises geometrically, considerable attention is being given to the
threats and opportunities that AI technologies offer, and to the need for
regulatory and standards initiatives to ensure that use of the technology
aligns with societal needs and generates broad benefits while mitigating risks
and threats. This manuscript is the third of a series of White Papers informing
the development of IEEE-SA's p3995 {\it `Standard for the Implementation of
Safeguards, Controls, and Preventive Techniques for Artificial Intelligence
Models'} \cite{P3395}, Chair Marina Cort\^{e}s. This part focuses on assessing
calmly and objectively, as far as is possible, the current state of Artificial
Intelligence (AI) technology development and identifying predominant trends,
prospects, and ensuing risks. It necessarily forms a snapshot of the current
instant of a rapidly-evolving landscape, with new products and innovations
emerging continuously. While our main focus is on software and hardware
developments and their corporate context, we also briefly review progress on
robotics within the AI context and describe some implications of the
substantial and growing AI energy demand.",http://arxiv.org/pdf/2411.03449v1,cs.CY
2024-10-29 15:22:45+00:00,Vision Paper: Designing Graph Neural Networks in Compliance with the European Artificial Intelligence Act,"['Barbara Hoffmann', 'Jana Vatter', 'Ruben Mayer']","The European Union's Artificial Intelligence Act (AI Act) introduces
comprehensive guidelines for the development and oversight of Artificial
Intelligence (AI) and Machine Learning (ML) systems, with significant
implications for Graph Neural Networks (GNNs). This paper addresses the unique
challenges posed by the AI Act for GNNs, which operate on complex
graph-structured data. The legislation's requirements for data management, data
governance, robustness, human oversight, and privacy necessitate tailored
strategies for GNNs. Our study explores the impact of these requirements on GNN
training and proposes methods to ensure compliance. We provide an in-depth
analysis of bias, robustness, explainability, and privacy in the context of
GNNs, highlighting the need for fair sampling strategies and effective
interpretability techniques. Our contributions fill the research gap by
offering specific guidance for GNNs under the new legislative framework and
identifying open questions and future research directions.",http://arxiv.org/pdf/2410.22120v1,cs.LG
2024-10-21 12:32:17+00:00,Redefining Finance: The Influence of Artificial Intelligence (AI) and Machine Learning (ML),['Animesh Kumar'],"With rapid transformation of technologies, the fusion of Artificial
Intelligence (AI) and Machine Learning (ML) in finance is disrupting the entire
ecosystem and operations which were followed for decades. The current landscape
is where decisions are increasingly data-driven by financial institutions with
an appetite for automation while mitigating risks. The segments of financial
institutions which are getting heavily influenced are retail banking, wealth
management, corporate banking & payment ecosystem. The solution ranges from
onboarding the customers all the way fraud detection & prevention to enhancing
the customer services. Financial Institutes are leap frogging with integration
of Artificial Intelligence and Machine Learning in mainstream applications and
enhancing operational efficiency through advanced predictive analytics,
extending personalized customer experiences, and automation to minimize risk
with fraud detection techniques. However, with Adoption of AI & ML, it is
imperative that the financial institute also needs to address ethical and
regulatory challenges, by putting in place robust governance frameworks and
responsible AI practices.",http://arxiv.org/pdf/2410.15951v1,cs.AI
2024-10-21 10:12:33+00:00,Artificial intelligence for partial differential equations in computational mechanics: A review,"['Yizheng Wang', 'Jinshuai Bai', 'Zhongya Lin', 'Qimin Wang', 'Cosmin Anitescu', 'Jia Sun', 'Mohammad Sadegh Eshaghi', 'Yuantong Gu', 'Xi-Qiao Feng', 'Xiaoying Zhuang', 'Timon Rabczuk', 'Yinghua Liu']","In recent years, Artificial intelligence (AI) has become ubiquitous,
empowering various fields, especially integrating artificial intelligence and
traditional science (AI for Science: Artificial intelligence for science),
which has attracted widespread attention. In AI for Science, using artificial
intelligence algorithms to solve partial differential equations (AI for PDEs:
Artificial intelligence for partial differential equations) has become a focal
point in computational mechanics. The core of AI for PDEs is the fusion of data
and partial differential equations (PDEs), which can solve almost any PDEs.
Therefore, this article provides a comprehensive review of the research on AI
for PDEs, summarizing the existing algorithms and theories. The article
discusses the applications of AI for PDEs in computational mechanics, including
solid mechanics, fluid mechanics, and biomechanics. The existing AI for PDEs
algorithms include those based on Physics-Informed Neural Networks (PINNs),
Deep Energy Methods (DEM), Operator Learning, and Physics-Informed Neural
Operator (PINO). AI for PDEs represents a new method of scientific simulation
that provides approximate solutions to specific problems using large amounts of
data, then fine-tuning according to specific physical laws, avoiding the need
to compute from scratch like traditional algorithms. Thus, AI for PDEs is the
prototype for future foundation models in computational mechanics, capable of
significantly accelerating traditional numerical algorithms.",http://arxiv.org/pdf/2410.19843v2,eess.SY
2024-10-14 13:39:58+00:00,The Trap of Presumed Equivalence: Artificial General Intelligence Should Not Be Assessed on the Scale of Human Intelligence,['Serge Dolgikh'],"A traditional approach to assessing emerging intelligence in the theory of
intelligent systems is based on the similarity, ""imitation"" of human-like
actions and behaviors, benchmarking the performance of intelligent systems on
the scale of human cognitive skills. In this work we attempt to outline the
shortcomings of this line of thought, which is based on the implicit
presumption of the equivalence and compatibility of the originating and
emergent intelligences. We provide arguments to the point that under some
natural assumptions, developing intelligent systems will be able to form their
own intents and objectives. Then, the difference in the rate of progress of
natural and artificial systems that was noted on multiple occasions in the
discourse on artificial intelligence can lead to the scenario of a progressive
divergence of the intelligences, in their cognitive abilities, functions and
resources, values, ethical frameworks, worldviews, intents and existential
objectives: the scenario of the AGI evolutionary gap. We discuss evolutionary
processes that can guide the development of emergent intelligent systems and
attempt to identify the starting point of the progressive divergence scenario.",http://arxiv.org/pdf/2410.21296v2,cs.NE
2024-10-10 17:38:38+00:00,Using AI Alignment Theory to understand the potential pitfalls of regulatory frameworks,['Alejandro Tlaie'],"This paper leverages insights from Alignment Theory (AT) research, which
primarily focuses on the potential pitfalls of technical alignment in
Artificial Intelligence, to critically examine the European Union's Artificial
Intelligence Act (EU AI Act). In the context of AT research, several key
failure modes - such as proxy gaming, goal drift, reward hacking or
specification gaming - have been identified. These can arise when AI systems
are not properly aligned with their intended objectives. The central logic of
this report is: what can we learn if we treat regulatory efforts in the same
way as we treat advanced AI systems? As we systematically apply these concepts
to the EU AI Act, we uncover potential vulnerabilities and areas for
improvement in the regulation.",http://arxiv.org/pdf/2410.19749v1,cs.CY
2024-10-10 11:54:14+00:00,A Comprehensive Survey and Classification of Evaluation Criteria for Trustworthy Artificial Intelligence,"['Louise McCormack', 'Malika Bendechache']","This paper presents a systematic review of the literature on evaluation
criteria for Trustworthy Artificial Intelligence (TAI), with a focus on the
seven EU principles of TAI. This systematic literature review identifies and
analyses current evaluation criteria, maps them to the EU TAI principles and
proposes a new classification system for each principle. The findings reveal
both a need for and significant barriers to standardising criteria for TAI
evaluation. The proposed classification contributes to the development,
selection and standardization of evaluation criteria for TAI governance.",http://arxiv.org/pdf/2410.17281v1,cs.CY
2024-10-09 17:57:01+00:00,A Blockchain and Artificial Intelligence based System for Halal Food Traceability,"['Abdulla Alourani', 'Shahnawaz Khan']","The demand of the halal food products is increasing rapidly around the world.
The consumption of halal food product is just not among the Muslims but also
among non-Muslims, due to the purity of the halal food products. However, there
are several challenges that are faced by the halal food consumers. The
challenges raise a doubt among the halal food consumers about the authenticity
of the product being halal. Therefore, a solution that can address these issues
and can establish trust between consumers and producers. Blockchain technology
can provide a distributed ledger of an immutable record of the information.
Artificial intelligence supports developing a solution for pattern
identification. The proposed research utilizes blockchain an artificial
intelligence-based system for developing a system that ensure the authenticity
of the halal food products by providing the traceability related to all the
operations and processes of the supply chain and sourcing the raw material. The
proposed system has been tested with a local supermarket. The results and tests
of the developed solution seemed effective and the testers expressed interest
in real-world implementation of the proposed system.",http://arxiv.org/pdf/2410.07305v1,cs.DC
2024-10-08 16:55:51+00:00,Entering Real Social World! Benchmarking the Social Intelligence of Large Language Models from a First-person Perspective,"['Guiyang Hou', 'Wenqi Zhang', 'Yongliang Shen', 'Zeqi Tan', 'Sihao Shen', 'Weiming Lu']","Social intelligence is built upon three foundational pillars: cognitive
intelligence, situational intelligence, and behavioral intelligence. As large
language models (LLMs) become increasingly integrated into our social lives,
understanding, evaluating, and developing their social intelligence are
becoming increasingly important. While multiple existing works have
investigated the social intelligence of LLMs, (1) most focus on a specific
aspect, and the social intelligence of LLMs has yet to be systematically
organized and studied; (2) position LLMs as passive observers from a
third-person perspective, such as in Theory of Mind (ToM) tests. Compared to
the third-person perspective, ego-centric first-person perspective evaluation
can align well with actual LLM-based Agent use scenarios. (3) a lack of
comprehensive evaluation of behavioral intelligence, with specific emphasis on
incorporating critical human-machine interaction scenarios. In light of this,
we present EgoSocialArena, a novel framework grounded in the three pillars of
social intelligence: cognitive, situational, and behavioral intelligence, aimed
to systematically evaluate the social intelligence of LLMs from a first-person
perspective. With EgoSocialArena, we have conducted a comprehensive evaluation
of eight prominent foundation models, even the most advanced LLMs like
o1-preview lag behind human performance by 11.0 points.",http://arxiv.org/pdf/2410.06195v2,cs.CL
2024-10-08 12:34:13+00:00,Neuropsychology of AI: Relationship Between Activation Proximity and Categorical Proximity Within Neural Categories of Synthetic Cognition,"['Michael Pichat', 'Enola Campoli', 'William Pogrund', 'Jourdan Wilson', 'Michael Veillet-Guillem', 'Anton Melkozerov', 'Paloma Pichat', 'Armanouche Gasparian', 'Samuel Demarchi', 'Judicael Poumay']","Neuropsychology of artificial intelligence focuses on synthetic neural cog
nition as a new type of study object within cognitive psychology. With the goal
of making artificial neural networks of language models more explainable, this
approach involves transposing concepts from cognitive psychology to the
interpretive construction of artificial neural cognition. The human cognitive
concept involved here is categorization, serving as a heuristic for thinking
about the process of segmentation and construction of reality carried out by
the neural vectors of synthetic cognition.",http://arxiv.org/pdf/2410.11868v1,q-bio.NC
2024-10-08 10:35:32+00:00,Towards an Autonomous Surface Vehicle Prototype for Artificial Intelligence Applications of Water Quality Monitoring,"['Luis Miguel Díaz', 'Samuel Yanes Luis', 'Alejandro Mendoza Barrionuevo', 'Dame Seck Diop', 'Manuel Perales', 'Alejandro Casado', 'Sergio Toral', 'Daniel Gutiérrez']","The use of Autonomous Surface Vehicles, equipped with water quality sensors
and artificial vision systems, allows for a smart and adaptive deployment in
water resources environmental monitoring. This paper presents a real
implementation of a vehicle prototype that to address the use of Artificial
Intelligence algorithms and enhanced sensing techniques for water quality
monitoring. The vehicle is fully equipped with high-quality sensors to measure
water quality parameters and water depth. Furthermore, by means of a
stereo-camera, it also can detect and locate macro-plastics in real
environments by means of deep visual models, such as YOLOv5. In this paper,
experimental results, carried out in Lago Mayor (Sevilla), has been presented
as proof of the capabilities of the proposed architecture. The overall system,
and the early results obtained, are expected to provide a solid example of a
real platform useful for the water resource monitoring task, and to serve as a
real case scenario for deploying Artificial Intelligence algorithms, such as
path planning, artificial vision, etc.",http://arxiv.org/pdf/2410.05892v1,cs.RO
